Effect;2486;"DEBILIDAD EN LA ATENCION, ACOMPALAMIENTO Y ORIENTACION A LAS VCA."
Effect;2487;"IDETERIORO DE LA CALIDAD DE VIDA DE LA POBLACION VCA"
Effect;2488;"NO SE GENERA ATENCION INTEGRAL A LA TOTALIDAD DE LA POBLACION VCA"
Effect;2489;"DETERIORO FISICO Y PSICOLOGICO EN LA POBLACION AFECTADA"
Effect;2490;"PERSISTENCIA DE CARENCIAS MINIMAS Y BAJA SUPERACION DE CONDICIONES DE VULNERABILIDAD"
Effect;2491;"DESPLAZAMIENTO E INSEGURIDAD"
Effect;2492;"PERSISTENCIA DE CARENCIAS POR EL BAJO ACOMAPAÑAMIENTO  INSTITUCIONAL"
Effect;2493;"NO HAY CREADA UNA CULTURA DE PERDON Y RECONCILIACION"
Effect;2494;"FALTA DE INCENTIVOS A LA PARTICIPACION DE LA POBLACION VCA"
Effect;2495;"NO SE GENERA ATENCION Y ORIENTACION DIGNA Y  ADECUADA A LA POBLACION VCA"
Effect;2496;"DESORDEN EN LA ASIGNACION DE LA OFERTA A LA POBLACION VCA"
Effect;2497;"IMAGEN INSTITUCIONAL DETERIORADA"
Effect;2498;"INCONFORMIDAD DE LA POBLACION VCA CON  EL ESTADO"
Effect;2499;"NO TODA LA POBLACION SE BENEFICIA DE LA OFERTA DEL ESTADO"
Cause;3246;"PLANES DE PREVENCION Y RUTAS DE PROTECCIÓN PARA ORIENTAR Y ATENDER A LAS V.C.A. INACTIVOS Y DESACTUALIZADOS"
Cause;3247;"DEBILIDAD EN EL CONOCIMIENTO DEL LA LEY DE VICTIMAS DECRETOS Y AUTOS REGLAMENTARIOS PARA FORTALECER LOS C.T.J.T.M."
Cause;3248;"DESCONOCIMIENTO DE LA LEY Y FALTA DE ARTICULACION DE LAS ENTIDADES"
Cause;3249;"LOS CAMBIOS DE ADMINISTRACION RETRASAN LOS PROCESOS DE IMPLEMENTACION DE LA POLITICA PUBLICA"
Cause;3250;"DEBILIDAD EN LA ATENCION DE LAS SOLICITUDES DE AYUDAS HUMANITARIAS  DE LA POBLACION VCA  A TRAVES DE LOS CTJTM."
Cause;3251;"NO HAY UNIDADES MOVILES DE ATENCION PARA LA POBLACION VCA  EN EL DEPARTAMENTO"
Cause;3252;"EL CONFLICTO ARMADO INTERNO"
Cause;3253;"NO EXISTE UNA ESTRATEGIA PARA FORTALECER  LOS PROCESOS DE PARTICIPACION DE LAS VCA EN LAS POLITICAS PUBLICAS"
Cause;3254;"LOS CENTROS REGIONALES NO ESTAN TOTALMENTE ADECUADOS  Y DOTADOS PARA ATENDER LA DEMANDA DE LA POBLACION"
Cause;3256;"MINIMA PLANEACION EN LA ASIGNACION DE RECURSOS"
Cause;3257;"FALTA DE COORDINACION GUBERNAMENTAL PARA LA DECENTRALIZACION TERRITORIAL"
Cause;3258;"NO EXISTEN POLITICAS PUBLICAS ENFOCADAS EN EL PERDON Y LA RECONCILIACION"
Cause;3259;"FALTA DE ARTICULACION INTERINSTITUCIONAL EN LOS ESCENARIOS DE PARTICIPACION DE LAS VCA"
Cause;3260;"FALTA DE ACOMPAÑAMIENTO INTERINSTITUCIONAL CON OFERTA Y RECURSOS ECONOMICOS"
Problem;609;"FALTA DE ATENCION INTEGRAL A LAS VICTIMAS DEL CONFLICTO ARMADO EN EL DEPARTAMENTO DE CUNDINAMARCA"
Effect;2484;"VULNERABILIDAD DE LAS V.C.A"
Effect;2485;"MOVILIZACION EN BUSCA DE AYUDA POR PARTE DE LAS V.C.A."
Effect;2486;"DEBILIDAD EN LA ATENCION, ACOMPALAMIENTO Y ORIENTACION A LAS VCA."
Effect;2487;"IDETERIORO DE LA CALIDAD DE VIDA DE LA POBLACION VCA"
Effect;2488;"NO SE GENERA ATENCION INTEGRAL A LA TOTALIDAD DE LA POBLACION VCA"
Effect;2489;"DETERIORO FISICO Y PSICOLOGICO EN LA POBLACION AFECTADA"
Effect;2490;"PERSISTENCIA DE CARENCIAS MINIMAS Y BAJA SUPERACION DE CONDICIONES DE VULNERABILIDAD"
Effect;2491;"DESPLAZAMIENTO E INSEGURIDAD"
Effect;2492;"PERSISTENCIA DE CARENCIAS POR EL BAJO ACOMAPAÑAMIENTO  INSTITUCIONAL"
Effect;2493;"NO HAY CREADA UNA CULTURA DE PERDON Y RECONCILIACION"
Effect;2494;"FALTA DE INCENTIVOS A LA PARTICIPACION DE LA POBLACION VCA"
Effect;2495;"NO SE GENERA ATENCION Y ORIENTACION DIGNA Y  ADECUADA A LA POBLACION VCA"
Effect;2496;"DESORDEN EN LA ASIGNACION DE LA OFERTA A LA POBLACION VCA"
Effect;2497;"IMAGEN INSTITUCIONAL DETERIORADA"
Effect;2498;"INCONFORMIDAD DE LA POBLACION VCA CON  EL ESTADO"
Effect;2499;"NO TODA LA POBLACION SE BENEFICIA DE LA OFERTA DEL ESTADO"
Cause;3246;"PLANES DE PREVENCION Y RUTAS DE PROTECCIÓN PARA ORIENTAR Y ATENDER A LAS V.C.A. INACTIVOS Y DESACTUALIZADOS"
Cause;3247;"DEBILIDAD EN EL CONOCIMIENTO DEL LA LEY DE VICTIMAS DECRETOS Y AUTOS REGLAMENTARIOS PARA FORTALECER LOS C.T.J.T.M."
Cause;3248;"DESCONOCIMIENTO DE LA LEY Y FALTA DE ARTICULACION DE LAS ENTIDADES"
Cause;3249;"LOS CAMBIOS DE ADMINISTRACION RETRASAN LOS PROCESOS DE IMPLEMENTACION DE LA POLITICA PUBLICA"
Cause;3250;"DEBILIDAD EN LA ATENCION DE LAS SOLICITUDES DE AYUDAS HUMANITARIAS  DE LA POBLACION VCA  A TRAVES DE LOS CTJTM."
Cause;3251;"NO HAY UNIDADES MOVILES DE ATENCION PARA LA POBLACION VCA  EN EL DEPARTAMENTO"
Cause;3252;"EL CONFLICTO ARMADO INTERNO"
Cause;3253;"NO EXISTE UNA ESTRATEGIA PARA FORTALECER  LOS PROCESOS DE PARTICIPACION DE LAS VCA EN LAS POLITICAS PUBLICAS"
Cause;3254;"LOS CENTROS REGIONALES NO ESTAN TOTALMENTE ADECUADOS  Y DOTADOS PARA ATENDER LA DEMANDA DE LA POBLACION"
Cause;3256;"MINIMA PLANEACION EN LA ASIGNACION DE RECURSOS"
Cause;3257;"FALTA DE COORDINACION GUBERNAMENTAL PARA LA DECENTRALIZACION TERRITORIAL"
Cause;3258;"NO EXISTEN POLITICAS PUBLICAS ENFOCADAS EN EL PERDON Y LA RECONCILIACION"
Cause;3259;"FALTA DE ARTICULACION INTERINSTITUCIONAL EN LOS ESCENARIOS DE PARTICIPACION DE LAS VCA"
Cause;3260;"FALTA DE ACOMPAÑAMIENTO INTERINSTITUCIONAL CON OFERTA Y RECURSOS ECONOMICOS"
Problem;649;"CARENCIA DE UN MECANISMO EFECTIVO E INCLUYENTE EN PARTICIPACIÓN CIUDADANA PARA LA GESTIÓN LOCAL"
Effect;2662;"FALTA DE CREDIBILIDAD EN EL PROCESO DE ELECCIÓN DE LAS AUTORIDADES"
Effect;2663;"LA EXCLUSIÓN DE LA POBLACIÓN  DIVERSA EN LA DECISIONES DE LAS POLITICAS PÚBLICAS"
Effect;2664;"DEFICIENCIA EN LOS MECANISMOS  DE CONTROL SOCIAL A LA GESTIÓN PÚBLICA"
Effect;2665;"MINIMA ARTICULACIÓN CON LOS MUNICIPIOS Y LA RESPONSABILIDAD DEL CONTROL CIUDADANO"
Effect;2666;"DEBILIDAD EN LOS PROCESOS DE SEGURIDAD, JUSTICIA, PAZ POSTCONFLICTO Y CONVIVENCIA"
Effect;2667;"DEBILIDAD EN LA PROMOCIÓN DE LA PARTICIPACIÓN CIUDADANA"
Effect;2668;"MÍNIMO COMPROMISO EN LA CONFORMACIÓN DE GRUPOS COMUNITARIOS EN LA PARTICIPACIÓN"
Effect;2669;"ACCIONES QUE NO DEMUESTRAS LA TRANSPARENCIA EN LA GESTIÓN LOCAL"
Cause;3453;"BAJA LEGITIMIDAD DEL SISTEMA POLITICO ACTUAL"
Cause;3454;"FALTA DE CONFIANZA DE LA POBLACIÓN DIVERSA EN LAS POLITICAS PÚBLICAS"
Cause;3455;"FALTA DE PARTICIPACIÓN E INTERES EN LOS PROCESOS DE GOBERNANZA"
Cause;3456;"POLITICAS PÚBLICAS CLIENTELISTAS Y POCO INCLUYENTES"
Cause;3457;"INASISTENCIA DE UNA ESTRATEGIA QUE INCENTIVE LA PARTICIPACIÓN CIUDADANA"
Cause;3458;"DESINTERES EN LA POBLACIÓN PARA CONFORMAR Y PARTICIPACIÓN DE LOS MECANISMOS DE CONTROL"
Cause;3459;"FALTA DE VOLUNTAD POLITICA E INSUFISIENCIA DE ESCENARIOS DE PARTICIPACIÓN"
Cause;3460;"DESCONOCIMENTO DE LAS NORMAS, MECANISMOS Y HERRAMIENTAS PARA  EL CONTROL SOCIAL"
Problem;649;"CARENCIA DE UN MECANISMO EFECTIVO E INCLUYENTE EN PARTICIPACIÓN CIUDADANA PARA LA GESTIÓN LOCAL"
Effect;2662;"FALTA DE CREDIBILIDAD EN EL PROCESO DE ELECCIÓN DE LAS AUTORIDADES"
Effect;2663;"LA EXCLUSIÓN DE LA POBLACIÓN  DIVERSA EN LA DECISIONES DE LAS POLITICAS PÚBLICAS"
Effect;2664;"DEFICIENCIA EN LOS MECANISMOS  DE CONTROL SOCIAL A LA GESTIÓN PÚBLICA"
Effect;2665;"MINIMA ARTICULACIÓN CON LOS MUNICIPIOS Y LA RESPONSABILIDAD DEL CONTROL CIUDADANO"
Effect;2666;"DEBILIDAD EN LOS PROCESOS DE SEGURIDAD, JUSTICIA, PAZ POSTCONFLICTO Y CONVIVENCIA"
Effect;2667;"DEBILIDAD EN LA PROMOCIÓN DE LA PARTICIPACIÓN CIUDADANA"
Effect;2668;"MÍNIMO COMPROMISO EN LA CONFORMACIÓN DE GRUPOS COMUNITARIOS EN LA PARTICIPACIÓN"
Effect;2669;"ACCIONES QUE NO DEMUESTRAS LA TRANSPARENCIA EN LA GESTIÓN LOCAL"
Cause;3453;"BAJA LEGITIMIDAD DEL SISTEMA POLITICO ACTUAL"
Cause;3454;"FALTA DE CONFIANZA DE LA POBLACIÓN DIVERSA EN LAS POLITICAS PÚBLICAS"
Cause;3455;"FALTA DE PARTICIPACIÓN E INTERES EN LOS PROCESOS DE GOBERNANZA"
Cause;3456;"POLITICAS PÚBLICAS CLIENTELISTAS Y POCO INCLUYENTES"
Cause;3457;"INASISTENCIA DE UNA ESTRATEGIA QUE INCENTIVE LA PARTICIPACIÓN CIUDADANA"
Cause;3458;"DESINTERES EN LA POBLACIÓN PARA CONFORMAR Y PARTICIPACIÓN DE LOS MECANISMOS DE CONTROL"
Cause;3459;"FALTA DE VOLUNTAD POLITICA E INSUFISIENCIA DE ESCENARIOS DE PARTICIPACIÓN"
Cause;3460;"DESCONOCIMENTO DE LAS NORMAS, MECANISMOS Y HERRAMIENTAS PARA  EL CONTROL SOCIAL"
Problem;649;"CARENCIA DE UN MECANISMO EFECTIVO E INCLUYENTE EN PARTICIPACIÓN CIUDADANA PARA LA GESTIÓN LOCAL"
Effect;2662;"FALTA DE CREDIBILIDAD EN EL PROCESO DE ELECCIÓN DE LAS AUTORIDADES"
Effect;2663;"LA EXCLUSIÓN DE LA POBLACIÓN  DIVERSA EN LA DECISIONES DE LAS POLITICAS PÚBLICAS"
Effect;2664;"DEFICIENCIA EN LOS MECANISMOS  DE CONTROL SOCIAL A LA GESTIÓN PÚBLICA"
Effect;2665;"MINIMA ARTICULACIÓN CON LOS MUNICIPIOS Y LA RESPONSABILIDAD DEL CONTROL CIUDADANO"
Effect;2666;"DEBILIDAD EN LOS PROCESOS DE SEGURIDAD, JUSTICIA, PAZ POSTCONFLICTO Y CONVIVENCIA"
Effect;2667;"DEBILIDAD EN LA PROMOCIÓN DE LA PARTICIPACIÓN CIUDADANA"
Effect;2668;"MÍNIMO COMPROMISO EN LA CONFORMACIÓN DE GRUPOS COMUNITARIOS EN LA PARTICIPACIÓN"
Effect;2669;"ACCIONES QUE NO DEMUESTRAS LA TRANSPARENCIA EN LA GESTIÓN LOCAL"
Cause;3453;"BAJA LEGITIMIDAD DEL SISTEMA POLITICO ACTUAL"
Cause;3454;"FALTA DE CONFIANZA DE LA POBLACIÓN DIVERSA EN LAS POLITICAS PÚBLICAS"
Cause;3455;"FALTA DE PARTICIPACIÓN E INTERES EN LOS PROCESOS DE GOBERNANZA"
Cause;3456;"POLITICAS PÚBLICAS CLIENTELISTAS Y POCO INCLUYENTES"
Cause;3457;"INASISTENCIA DE UNA ESTRATEGIA QUE INCENTIVE LA PARTICIPACIÓN CIUDADANA"
Cause;3458;"DESINTERES EN LA POBLACIÓN PARA CONFORMAR Y PARTICIPACIÓN DE LOS MECANISMOS DE CONTROL"
Cause;3459;"FALTA DE VOLUNTAD POLITICA E INSUFISIENCIA DE ESCENARIOS DE PARTICIPACIÓN"
Cause;3460;"DESCONOCIMENTO DE LAS NORMAS, MECANISMOS Y HERRAMIENTAS PARA  EL CONTROL SOCIAL"
Problem;675;"DIFICULTADES PARA ACCEDER DE FORMA OPORTUNA A LA JUSTICIA EN LAS ENTIDADES TERRITORIALES"
Effect;2790;"Perdida efectiva de las soluciones a la problemática existente  de las víctimas"
Effect;2791;"La falta de capacitación de los funcionarios no logra acierto a la solución de los problemas"
Effect;2792;"Peligro inminente para la vida de los reclusos que se encuentran en los centros carcelarios"
Effect;2793;"Desconocimiento de las rutas de denuncias por parte de las víctimas"
Effect;2794;"Soluciones temporales que impiden la adopción de medidas definitivas y satisfactorias"
Effect;2795;"disminuye la calidad de vida de los reclusos, debido al mal estado y funcionamiento de los centros carcelarios"
Cause;3603;"Precarias condiciones de las instalaciones de los centros carcelarios."
Cause;3604;"Desinformación sobre la competencia de las autoridades que se ocupan de la atención y solución de la problemática de las víctimas"
Cause;3605;"Falta de articulación institucional para facilitar la capacitación integral de los servidores públicos que atienden a las víctimas ."
Cause;3606;"No tener acceso a los medios de comunicación para recibir información y el enfoque a su problemática"
Cause;3607;"falta unificación de criterios que conlleven a entregar capacitación adecuada y actualizada  a los servidores públicos y presupuesto diferente para atender las necesidades básicas de las vítimas"
Cause;3608;"el numero de centros carcelarios no cubre la demanda por reclusos"
Problem;11350;"Frágil vigilancia perimetral tanto interna como externa del Establecimiento  Penitenciario de Guaduas."
Effect;41679;"Vulneración de la seguridad del establecimiento , supedita a fugas o ataques externos"
Effect;41680;"Comisión de delitos por parte de la población reclusa del establecimiento pueden  quedar impunes"
Effect;41681;"Sanciones al personal del Cuerpo de Custodia y Vigilancia"
Effect;41682;"Perdida dela disciplina de la población privada de la libertad"
Cause;39588;"Zonas  tanto internas como externas del establecimiento  no alcanzan a una vigilancia visual por parte del personal del cuerpo de custodia y vigilancia"
Cause;39589;"Insuficiencia de vigilancia en las zonas de concentración de la población privada de la libertad en el establecimiento con el fin de observar en tiempo real actos delictivos cometidos por estos y su grabación como prueba de los hechos"
Cause;39590;"Puntos ciegos  en los puestos de servicio  de vigilancia perimetral externa"
Cause;39591;"El pie de fuerza del Cuerpo de custodia y Vigilancia no es suficiente para cubrir todos los puestos de servicio"
Problem;647;"INEQUIDAD ENTRE LOS ROLES FEMENINOS Y MASCULINOS"
Effect;2656;"Las mujeres continuan desempñando roles sociales menos valorados que los del hombre"
Effect;2657;"Las mujeres no logran partipár de espacios de toma de desicion"
Effect;2658;"Mayores probabilidades de seguir siendo victimas de diversos delitos que atentan  contra la integridad de las mujeres"
Effect;2659;"Aumenta la percepción de riesgo para las mujeres"
Cause;3447;"Pertuacion de la cultura Machista"
Cause;3448;"No se cuenta con las herramientas (casa de acogida) necesarias para garantizar la asistencia y restablecimiento de derechos de de las mujeres"
Cause;3449;"Las mujeres asimilan su rol como sujetos sumisos, pasivos y dependientes"
Cause;3450;"Los territorios no han priorizado la implementacion de medidas de atencion a  mujeres Victimas"
Problem;676;"Carencias en el funcionamiento del sistema de responsabilidad penal para adolescentes en Cundinamarca"
Effect;2796;"Cundinamarca no logra dar adecuada atención a los adolescentes infractores"
Effect;2797;"Los adolescentes infractores no podrán cumplir con penas privativas de libertad"
Effect;2798;"La ejecución del sistema de responsabilidad penal para adolescentes es carente en el departamento"
Effect;2799;"Los adolescentes infractores continuaran con sus practicas delictivas"
Cause;3609;"El departamento no cuenta con CAE y CETRAS adecuados para los adolescentes infractores"
Cause;3610;"La oferta existente de CAE y CETRAS no es la adecuada"
Cause;3611;"Los municipios no coordinan acciones para la adecuación de los CETRAS provinciales"
Cause;3612;"El CAE existente no contaba con la capacidad suficiente para adolescentes infractores en Cundinamarca"
Problem;2578;"Deficiente infraestructura del centro transitorio del Municipio"
Effect;13481;"Vulneración de los derechos de los aprehendidos"
Effect;13482;"Inicio de procesos administrativos y judiciales contra el Municipio de Girardot"
Cause;10595;"Baja inversión financiera para el mantenimiento y operatividad del CETRA del Municipio de Girardot"
Cause;10596;"Incumplimiento de los lineamientos técnicos establecidos por el ICBF"
Problem;2571;"Baja Capacidad del Centro Especifico de Tratamiento de Rehabilitación Social CETRA por el deterioro de la infraestructura."
Effect;13459;"Inadecuado aprovechamiento de la infraestructura"
Effect;13460;"Aumento de niños y jovenes infractores"
Cause;10577;"Deficiencia en los espacios que presta el Centro Especifico de Tratamiento de Rehabilitación Social CETRA"
Cause;10578;"Deterioro del Centro Especifico de Tratamiento de Rehabilitación Social CETRA"
Problem;1169;"carencias en el funcionamiento del sistema de responsabilidad penal para adolescentes en cundinamarca"
Effect;4985;"Cundinamarca no logra dar adecuada atencion a los adolescentes infractores"
Effect;4986;"la ejecucion del sistema de responsabilidad penal para adolescentes es carente en el departamento"
Cause;4894;"el departamento no cuenta con CAE en funcionamiento"
Cause;4895;"el existente fue serrado por carencias en dotacion y material especializado"
Problem;1169;"carencias en el funcionamiento del sistema de responsabilidad penal para adolescentes en cundinamarca"
Effect;4985;"Cundinamarca no logra dar adecuada atencion a los adolescentes infractores"
Effect;4986;"la ejecucion del sistema de responsabilidad penal para adolescentes es carente en el departamento"
Cause;4894;"el departamento no cuenta con CAE en funcionamiento"
Cause;4895;"el existente fue serrado por carencias en dotacion y material especializado"
Problem;1169;"carencias en el funcionamiento del sistema de responsabilidad penal para adolescentes en cundinamarca"
Effect;4985;"Cundinamarca no logra dar adecuada atencion a los adolescentes infractores"
Effect;4986;"la ejecucion del sistema de responsabilidad penal para adolescentes es carente en el departamento"
Cause;4894;"el departamento no cuenta con CAE en funcionamiento"
Cause;4895;"el existente fue serrado por carencias en dotacion y material especializado"
Problem;1169;"carencias en el funcionamiento del sistema de responsabilidad penal para adolescentes en cundinamarca"
Effect;4985;"Cundinamarca no logra dar adecuada atencion a los adolescentes infractores"
Effect;4986;"la ejecucion del sistema de responsabilidad penal para adolescentes es carente en el departamento"
Cause;4894;"el departamento no cuenta con CAE en funcionamiento"
Cause;4895;"el existente fue serrado por carencias en dotacion y material especializado"
Problem;3950;"ALTO NIVEL DE DETERIORO DE LA INFRAESTRUCTURA DEL PALACIO MUNICIPAL DE VILLAPINZÓN"
Effect;19309;"Deficiencias en la prestación de los servicios administrativos por espacios y servicios inadecuados"
Effect;19310;"Deficiencia en el servicio y violación a la reserva e intimidad en algunos procesos"
Cause;15466;"Mal estado de los esoacios administrativos y fallas permanentes en el servicio eléctrico de la alcaldía municipal"
Cause;15467;"Red obsoleta en las Instalaciones eléctricas lo que genera fallas permanentes"
Problem;752;"DEFICIENTE PRESTACIÓN DEL SERVICIO INSTITUCIONAL EN EL MUNICIPIO DE AGUA DE DIOS"
Effect;3202;"BAJO ACCESO A LAS INSTALACIONES"
Effect;3203;"PERSONAS DESMOTIVADAS A INGRESO DE SOLICITUDES"
Cause;2961;"CONSTANTE DETERIORO EN LA CASA DE GOBIERNO"
Cause;2962;"FALTA DE MANTENIMIENTO PERIODICO"
Problem;682;"los operadores de justicia de los municipios no cuentan con instalaciones apropiadas para el desarrollo de sus actividades"
Effect;2850;"dificultades en la oportuna atencion de la comunidad"
Effect;2851;"los operadores de justicia no logran un optimo rendimiento en su labor"
Effect;2852;"congestion del sistema judicial"
Effect;2853;"aumenta la percepcion de ineficiencia de la justicia"
Cause;3674;"los municipios no cuentan con el suficiente presupuesto para apoyar la contrucion y adecuacion de las casa de gobierno"
Cause;3675;"las instalaciones en las que se encuentran los operadores de justicia en los municipios no son las adecuadas"
Cause;3676;"falta cordinacion con entidades de orden de nacional para coayudar en la adecuacion de casas de gobierno"
Cause;3677;"los operadores de justicia de los municipios continuan funcionando dentro de las alcaldias"
Problem;735;"DEFICIENTE PRESTACIÓN DE SERVICIOS INSTITUCIONALES EN EL MUNICIPIO DE TIBIRITA"
Effect;3132;"BAJO ASCESO A LAS INSTALACIONES"
Effect;3133;"PERSONAS DESMOTIVADAS PARA LAS SOLICITUDES"
Cause;2898;"CONSTANTE DETERIORO DE LA CASA DE GOBIERNO"
Cause;2899;"FALTA DE GESTIÓN ADMINISTRATIVA PARA EL MANTENIMIENTO PERIODICO"
Problem;842;"DIFICULTAD EN EL ACCESO A EQUIPAMIENTOS DEL MUNICIPIO POR FALTA DE TERMINACIÓN"
Effect;3794;"DIFICULTAD DE PRESTAR LOS SERVICIOS A LA COMUNIDAD"
Effect;3796;"BAJA OBTENCIÓN DE RECURSOS ECONÓMICOS PARA LA VEREDA PRODUCTO DEL USO DE LAS INSTALACIONES"
Cause;3387;"INFRAESTRUCTURA EN MAL ESTADO CON RESTRICCIÓN DE OCUPACIÓN"
Cause;3389;"DETERIORO DE LOS ESPACIOS FÍSICOS INTERNOS DE LA CASA DE GOBIERNO"
Problem;955;"La infraestructura de la casa de gobierno del municipio de La Vega, es insuficiente para el buen funcionamiento administrativo y operativo de la administración municipal."
Effect;4314;"Población y funcionarios insatisfechos por infraestructura inadecuada"
Effect;4315;"Desprestigio administrativo por la falta de gestión gubernamental."
Cause;3828;"Falta de recursos de inversión, para el mejoramiento de la infraestructura Municipal"
Cause;3829;"Infraestructura inadecuada y en condiciones no óptimas para el buen funcionamiento administrativo."
Problem;1193;"DEFICIENTE PRESTACION DE SERVICIOS INSTITUCIONALES EN EL MUNICIPIO DE NARIÑO"
Effect;5938;"BAJO ACCESO A LAS INSTALACIONES ADMINISTRATIVAS"
Effect;5939;"PERSONAS DESMOTIVADAS AL INGRESO DE SOLICITUDES"
Cause;4859;"CONSTANTE DETERIORO EN LA CASA DE GOBIERNO"
Cause;4860;"FALTA DE MANTENIMIENTO PERIODICO"
Problem;1893;"BAJA  COBERTURA  DE LA CASA  DE GOBIERNO EN LA ATENCIÓN INSTITUCIONAL"
Effect;9986;"NO SE GENERA UN SENTIMIENTO DE PERTENENCIA CON LA CASA DE GOBIERNO"
Effect;9988;"LOS CIUDADANOS AL VER SUS INSTALACIONES EN TAN MAL ESTADO GENERAN UN SENTIMIENTO DE ABANDONO POR FALTA DEL ESTADO"
Cause;7884;"LA IMAGEN INSTITUCIONAL ESTA AFECTADA POR FALTA DE VOLUNTAD POLÍTICA PARA MEJORAR LAS INSTALACIONES DEL PALACIO MUNICIPAL"
Cause;7885;"LOS BAÑOS.  LAS OFICINAS, LA CAFETERÍA, LAS ESCALERAS Y LAS GOTERAS AFECTAN EL BUEN SERVICIO A CIUDADANO"
Problem;58209;"el espacio físico de la sedes de la casa de gobierno  se encuentra en avanzado estado de  deterioro."
Effect;212097;"Mala prestación del servicio a la comunidad por parte de los funcionarios."
Effect;212098;"Inseguridad e incomodidad para usuarios y funcionarios"
Effect;212100;"Presencia de enfermedades por hacinamiento en los funcionarios."
Effect;212101;"Baja productividad de los funcionarios"
Effect;212102;"Enfermedades producidas por estrès y hacinamiento"
Cause;200512;"Deterioro en la parte locativa de las oficinas de la alcaldía municipal"
Cause;200514;"falta de recursos del ente municipal para mantenimiento preventivo y correctivo."
Cause;200515;"Poca conservación de parte de los usuarios"
Problem;57862;"Espacios inadecuados en las instalaciones de la casa de Gobierno Municipal"
Effect;210849;"Disminución del rendimiento laboral a causa del deterioro locativo de las oficinas"
Effect;210850;"Deficiencias en la calidad de la atención al ciudadano"
Cause;199291;"Deterioro en la parte locativa de las oficinas de la casa de Gobierno Municipal"
Cause;199292;"Ausencia de planes de mantenimiento rutinario de las instalaciones"
Problem;681;"insuficiencia de instalacion y laboratorios de sisitema forense de cundinamarca"
Effect;2846;"aumento en los indices de congestion para resolver las peticiones solicitadas"
Effect;2847;"demora en la identificacion de N.N. y la expedicion de valoraciones medicas"
Effect;2848;"la poblacion cundinamarcaquesa no logra acceder con facilidad a los servicios del instituto nacional de mecinina legal"
Effect;2849;"los familiares de las personas muertas por causas externas y violentas no logran tener una respuesta pronta del INMLCF que contribuya a los procesos penales entablados"
Cause;3670;"no existen  convenios con otras entidades para la construcion y dotacion de las instalaciones y laboratorio forense en el departamento"
Cause;3671;"los municipios no han coordinado con el instituto nacional de mecina legal, su precencia en los territorios"
Cause;3672;"buscar la cooperacion entre el departamento y medicina legal pra construir y dotar los laboratorios de la sede del departamento de cundinamarca"
Cause;3673;"las administraciones municipales no han considerado este tema como una prioridad"
Problem;677;"DISMINUCIÒN DE  OPORTUNIDADES E INCREMENTO  DE AMENAZAS  FRENTE A LA GARANTIA DE DERECHOS HUMANOS DE LOS CUNDINAMARQUESES"
Effect;2800;"Mayores probabilidades de ser victimas de diversos delitos que atentan contra los NNAJ y mujeres"
Effect;2801;"vulneracion de la integridad personal de los NNAJ y mujeres"
Effect;2802;"SE PERPETUAN PRACTICAS VIOLENTAS COMO MECANISMOS DE COMUNICACION"
Effect;2803;"conflictos en la comunidad por el mal cuidado del ambiente"
Effect;2804;"Ineficiente respuesta de las autoridades en la activación de la oferta de servicios de la Gobernación"
Effect;2805;"Ubicación focalizada en centro urbanos de la población"
Effect;2806;"Intervenciones de choque  que no solucionan el escalamiento de violencias"
Effect;2807;"POCOS ACTORES QUE PARTICIPEN EN DISMINUIR  LOS RIESGOS DE AMENAZAS ALA POBLACION DEL DEPARTAMENTO"
Effect;2808;"RIESGO INMINENTE DE DESAPARICIONES Y TRATA DE PERSONAS"
Effect;2809;"INCREMENTO EN EL RIESGO DE HOMICIDIOS EN  EL DEPARTAMENTO."
Effect;2810;"aumenta la percepcion de riesgo para los NNAK y mujeres"
Effect;2811;"a los NNAJ y mujeres victimas no se las garantizan sus deredchos"
Effect;2812;"NO SE CUENTA CON RED DE APOYO EN CASOS DE CRISIS"
Effect;2813;"dismucion en calidad de vida de la comunidad por daños en el ecosistema"
Effect;2814;"Bajo reconocimiento de la labor de policía en los municipios"
Effect;2815;"Estigmatización de la población por asocio a problemas de percepción de inseguridad"
Effect;2816;"Aplicación de acciones que no atacan la  raíz del problema"
Effect;2817;"VULNERABILIDAD FRENTE AL DELITO"
Effect;2818;"EMIGRACION DE GRUPOS FAMILIARES HACIA CINTURONES DE MISERIA"
Effect;2819;"DETERIORO DE LA CALIDAD DE VIDA DE LA POBLACION   EN CUNDINAMARCA"
Effect;2820;"las entidades de orden municipal y departamental trabajan de forma desarticulada"
Effect;2821;"no se logra la atencion inmediata en casos de violencia contra mujeres"
Effect;2822;"incremento de poblacion drogodependiente de sustancias psiactivas legales e ilegales"
Effect;2823;"se duplican esfuerzos y se genera mayor desagaste institucional al momeot de resonder a una emergencia en segurida"
Effect;2824;"se continuan invisibilizando casos de violencia contra la mujer"
Effect;2825;"incremento de bandas delincuenciales dedicadas al comercio de drogas ilicitas"
Cause;3613;"en la sociedad aun se admiten comportamientos que atentan contra la integridad de los mas vulnerables"
Cause;3614;"la comunidad en general no tienen conocimiento de delitos como la trata de personas, los cuales atentan contra sus derechos fundamentales"
Cause;3615;"no se cuernta con las herramientas (casa de acogida) necesarias para garantizar la asistencia y restablecimiento de derechos de los NNAJ y de las mujeres"
